WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."Id" IN ('dd63efbb-9d53-4d2e-8181-7334d172ee44', '34a54460-4354-4862-a2cc-0225719bc1ae', '34a54460-4354-4862-a2cc-0225719bc1ae', '9cd1c1ea-6dc0-4c75-8704-ecd39f8ff0bf') OR e."Id" IS NULL) 
2022-12-06 15:42:55.6519|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__ObjectTypeOption_1='?' (DbType = Int32)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."DataType", e."CategoryId", e."ObjectType", e."ObjectId"
FROM "AttributeConfiguration" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND ((e."ObjectId" IN ('dd63efbb-9d53-4d2e-8181-7334d172ee44', '34a54460-4354-4862-a2cc-0225719bc1ae', '34a54460-4354-4862-a2cc-0225719bc1ae', '9cd1c1ea-6dc0-4c75-8704-ecd39f8ff0bf') OR e."ObjectId" IS NULL) AND (e."ObjectType" = @__ObjectTypeOption_1)) 
2022-12-06 15:42:55.6519|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method TN.TNM.Api.Controllers.CustomerOrderController.SearchOptionOfPacketService (TN.TNM.Api), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 14.7415ms. 
2022-12-06 15:42:55.6519|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'TN.TNM.DataAccess.Messages.Results.Order.SearchOptionOfPacketServiceResult'. 
2022-12-06 15:42:55.6519|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action TN.TNM.Api.Controllers.CustomerOrderController.SearchOptionOfPacketService (TN.TNM.Api) in 19.1157ms 
2022-12-06 15:42:55.6519|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 21.3304ms 200 application/json; charset=utf-8 
2022-12-06 15:42:58.7248||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:18436:6e57e01a heartbeat successfully sent 
2022-12-06 15:42:58.7248||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:18436:6e57e01a waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:42:59.1354||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:42:59.1354||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:42:59.1673||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 15:42:59.1710||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 15:42:59.2586|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5001/api/Product/getListServicePacket   
2022-12-06 15:42:59.2586|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:42:59.2586|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.7274ms 204  
2022-12-06 15:42:59.2665|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5001/api/Product/getListServicePacket application/json 49 
2022-12-06 15:42:59.2665|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:42:59.2665|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2022-12-06 15:42:59.2665|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "GetListServicePacket", controller = "Product"}. Executing controller action with signature System.Threading.Tasks.Task`1[TN.TNM.DataAccess.Messages.Results.Admin.Product.GetListServicePacketResult] GetListServicePacket(TN.TNM.DataAccess.Messages.Parameters.Admin.Product.GetListServicePacketParameter) on controller TN.TNM.Api.Controllers.ProductController (TN.TNM.Api). 
2022-12-06 15:42:59.2665|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2022-12-06 15:42:59.2665|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TenantContext' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:42:59.2665|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__domain_0='?' (Size = 500)], CommandType='Text', CommandTimeout='30']
SELECT t."TenantId", t."Status", t."TenantHost", t."TenantMode", t."TenantName", t."UserNumber"
FROM "Tenants" AS t
WHERE t."TenantHost" = @__domain_0
LIMIT 1 
2022-12-06 15:42:59.2665|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method TN.TNM.Api.Controllers.ProductController.GetListServicePacket (TN.TNM.Api) - Validation state: Valid 
2022-12-06 15:42:59.2665|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TNTN8Context' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:42:59.2892|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (7ms) [Parameters=[@__ef_filter___tenantId_1='?' (DbType = Guid), @__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."AttributeName", e."Description", e."ProvinceId", p."ProvinceName", e."Message", e."Name", e."ProductCategoryId", t."ProductCategoryName", e."Status"
FROM "ServicePacket" AS e
INNER JOIN (
    SELECT e0.*
    FROM "ProductCategory" AS e0
    WHERE e0."TenantId" = @__ef_filter___tenantId_1
) AS t ON e."ProductCategoryId" = t."ProductCategoryId"
INNER JOIN "Province" AS p ON e."ProvinceId" = p."ProvinceId"
WHERE e."TenantId" = @__ef_filter___tenantId_0 
2022-12-06 15:42:59.2892|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method TN.TNM.Api.Controllers.ProductController.GetListServicePacket (TN.TNM.Api), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 17.0613ms. 
2022-12-06 15:42:59.2892|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'TN.TNM.DataAccess.Messages.Results.Admin.Product.GetListServicePacketResult'. 
2022-12-06 15:42:59.2892|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action TN.TNM.Api.Controllers.ProductController.GetListServicePacket (TN.TNM.Api) in 23.1333ms 
2022-12-06 15:42:59.2931|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 26.5604ms 200 application/json; charset=utf-8 
2022-12-06 15:42:59.8894||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:18436:a10e965c heartbeat successfully sent 
2022-12-06 15:42:59.8894||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:18436:a10e965c waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 15:43:01.2034|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5001/api/Product/getMasterDataCreateServicePacket   
2022-12-06 15:43:01.2034|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:43:01.2034|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 1.2295ms 204  
2022-12-06 15:43:01.2233|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 GET http://localhost:5001/api/Product/getMasterDataCreateServicePacket application/json  
2022-12-06 15:43:01.2233|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:43:01.2233|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2022-12-06 15:43:01.2233|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "GetMasterDataCreateServicePacket", controller = "Product"}. Executing controller action with signature System.Threading.Tasks.Task`1[TN.TNM.DataAccess.Messages.Results.Admin.Product.GetMasterDataCreateServicePacketResult] GetMasterDataCreateServicePacket(TN.TNM.DataAccess.Messages.Parameters.Admin.Product.GetMasterDataCreateServicePacketParameter) on controller TN.TNM.Api.Controllers.ProductController (TN.TNM.Api). 
2022-12-06 15:43:01.2233|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2022-12-06 15:43:01.2233|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TenantContext' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:43:01.2233|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__domain_0='?' (Size = 500)], CommandType='Text', CommandTimeout='30']
SELECT t."TenantId", t."Status", t."TenantHost", t."TenantMode", t."TenantName", t."UserNumber"
FROM "Tenants" AS t
WHERE t."TenantHost" = @__domain_0
LIMIT 1 
2022-12-06 15:43:01.2233|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method TN.TNM.Api.Controllers.ProductController.GetMasterDataCreateServicePacket (TN.TNM.Api) - Validation state: Invalid 
2022-12-06 15:43:01.2233|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TNTN8Context' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:43:01.2233|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."CategoryTypeId", e."Active", e."CategoryTypeCode", e."CategoryTypeName", e."CreatedById", e."CreatedDate", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "CategoryType" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."CategoryTypeCode" = 'ACTIONSTEP')
LIMIT 1 
2022-12-06 15:43:01.2310|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."CategoryTypeId", e."Active", e."CategoryTypeCode", e."CategoryTypeName", e."CreatedById", e."CreatedDate", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "CategoryType" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."CategoryTypeCode" = 'ACTIONSTEP')
LIMIT 1 
2022-12-06 15:43:01.2310|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__categoryTypeId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."SortOrder" AS "StepId", e."CategoryName", e."IsEdit", e."CategoryId"
FROM "Category" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND ((e."CategoryTypeId" = @__categoryTypeId_0) AND (e."IsEdit" = TRUE)) 
2022-12-06 15:43:01.2310|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__categoryTypeId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."SortOrder" AS "StepId", e."CategoryName", e."IsEdit", e."CategoryId"
FROM "Category" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND ((e."CategoryTypeId" = @__categoryTypeId_0) AND (e."IsEdit" = FALSE)) 
2022-12-06 15:43:01.2310|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT x."ProvinceId", x."ProvinceName", x."ProvinceCode", x."ProvinceType"
FROM "Province" AS x 
2022-12-06 15:43:01.2310|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."CategoryTypeId", e."Active", e."CategoryTypeCode", e."CategoryTypeName", e."CreatedById", e."CreatedDate", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "CategoryType" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."CategoryTypeCode" = 'ATTRIBUTE')
LIMIT 1 
2022-12-06 15:43:01.2310|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__attrCateType_CategoryTypeId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."CategoryId", e."CategoryCode", e."CategoryName"
FROM "Category" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."CategoryTypeId" = @__attrCateType_CategoryTypeId_0) 
2022-12-06 15:43:01.2310|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."ProductCategoryId", e."ProductCategoryName", e."ProductCategoryLevel", e."ProductCategoryCode", e."ParentId"
FROM "ProductCategory" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."Active" = TRUE) 
2022-12-06 15:43:01.2310|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."EmployeeId", e."EmployeeName", e."EmployeeCode", (((e."EmployeeCode" || ' - ')) || e."EmployeeName") AS "EmployeeCodeName"
FROM "Employee" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."Active" = TRUE) 
2022-12-06 15:43:01.2466|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."CategoryId", e."Name", e."Price"
FROM "Options" AS e
WHERE e."TenantId" = @__ef_filter___tenantId_0 
2022-12-06 15:43:01.2466|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method TN.TNM.Api.Controllers.ProductController.GetMasterDataCreateServicePacket (TN.TNM.Api), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 19.1162ms. 
2022-12-06 15:43:01.2466|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'TN.TNM.DataAccess.Messages.Results.Admin.Product.GetMasterDataCreateServicePacketResult'. 
2022-12-06 15:43:01.2466|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action TN.TNM.Api.Controllers.ProductController.GetMasterDataCreateServicePacket (TN.TNM.Api) in 32.6287ms 
2022-12-06 15:43:01.2466|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 34.8006ms 200 application/json; charset=utf-8 
2022-12-06 15:43:01.4568|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5001/api/Product/getServicePacketById   
2022-12-06 15:43:01.4568|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:43:01.4568|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.7843ms 204  
2022-12-06 15:43:01.4568|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5001/api/Product/getServicePacketById application/json 93 
2022-12-06 15:43:01.4568|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:43:01.4568|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2022-12-06 15:43:01.4568|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "GetServicePacketById", controller = "Product"}. Executing controller action with signature System.Threading.Tasks.Task`1[TN.TNM.DataAccess.Messages.Results.Admin.Product.GetServicePacketByIdResult] GetServicePacketById(TN.TNM.DataAccess.Messages.Parameters.Admin.Product.GetServicePacketByIdParameter) on controller TN.TNM.Api.Controllers.ProductController (TN.TNM.Api). 
2022-12-06 15:43:01.4568|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2022-12-06 15:43:01.4659|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TenantContext' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:43:01.4659|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__domain_0='?' (Size = 500)], CommandType='Text', CommandTimeout='30']
SELECT t."TenantId", t."Status", t."TenantHost", t."TenantMode", t."TenantName", t."UserNumber"
FROM "Tenants" AS t
WHERE t."TenantHost" = @__domain_0
LIMIT 1 
2022-12-06 15:43:01.4659|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method TN.TNM.Api.Controllers.ProductController.GetServicePacketById (TN.TNM.Api) - Validation state: Valid 
2022-12-06 15:43:01.4659|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TNTN8Context' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:43:01.4659|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_1='?' (DbType = Guid), @__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_Id_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."StepId", e."RoleId", e."CategoryId", t."CategoryName", t."IsEdit"
FROM "PermissionConfiguration" AS e
INNER JOIN (
    SELECT e0.*
    FROM "Category" AS e0
    WHERE e0."TenantId" = @__ef_filter___tenantId_1
) AS t ON e."CategoryId" = t."CategoryId"
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."ServicePacketId" = @__parameter_Id_0) 
2022-12-06 15:43:01.4659|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."CreatedById", e."CreatedDate", e."EmployeeId", e."PermissionConfigurationId", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "EmployeeMappingPermissionConfiguration" AS e
WHERE e."TenantId" = @__ef_filter___tenantId_0 
2022-12-06 15:43:01.4659|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_1='?' (DbType = Guid), @__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_Id_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."ObjectId", e."ObjectType", e."DataType", e."CategoryId", t."CategoryName" AS "DataTypeName"
FROM "AttributeConfiguration" AS e
INNER JOIN (
    SELECT e0.*
    FROM "Category" AS e0
    WHERE e0."TenantId" = @__ef_filter___tenantId_1
) AS t ON e."CategoryId" = t."CategoryId"
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."ObjectId" = @__parameter_Id_0) 
2022-12-06 15:43:01.4659|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_Id_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."MainImage", e."BackgroundImage", e."Icon"
FROM "ServicePacketImage" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."ServicePacketId" = @__parameter_Id_0)
LIMIT 1 
2022-12-06 15:43:01.4803|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_Id_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."AttributeName", e."Description", e."Message", e."Name", e."ProductCategoryId", e."Status", e."ProvinceId"
FROM "ServicePacket" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."Id" = @__parameter_Id_0)
LIMIT 1 
2022-12-06 15:43:01.4803|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action method TN.TNM.Api.Controllers.ProductController.GetServicePacketById (TN.TNM.Api), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 15.225ms. 
2022-12-06 15:43:01.4803|1|INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ObjectResultExecutor|Executing ObjectResult, writing value of type 'TN.TNM.DataAccess.Messages.Results.Admin.Product.GetServicePacketByIdResult'. 
2022-12-06 15:43:01.4803|2|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executed action TN.TNM.Api.Controllers.ProductController.GetServicePacketById (TN.TNM.Api) in 22.9968ms 
2022-12-06 15:43:01.4803|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 26.0929ms 200 application/json; charset=utf-8 
2022-12-06 15:43:01.4980|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 OPTIONS http://localhost:5001/api/order/searchOptionOfPacketService   
2022-12-06 15:43:01.4980|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:43:01.4980|2|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request finished in 0.7664ms 204  
2022-12-06 15:43:01.4980|1|INFO|Microsoft.AspNetCore.Hosting.Internal.WebHost|Request starting HTTP/1.1 POST http://localhost:5001/api/order/searchOptionOfPacketService application/json 106 
2022-12-06 15:43:01.4980|4|INFO|Microsoft.AspNetCore.Cors.Infrastructure.CorsService|Policy execution successful. 
2022-12-06 15:43:01.4980|2|INFO|Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler|Successfully validated the token. 
2022-12-06 15:43:01.4980|3|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Route matched with {action = "SearchOptionOfPacketService", controller = "CustomerOrder"}. Executing controller action with signature System.Threading.Tasks.Task`1[TN.TNM.DataAccess.Messages.Results.Order.SearchOptionOfPacketServiceResult] SearchOptionOfPacketService(TN.TNM.DataAccess.Messages.Parameters.Order.SearchOptionOfPacketServiceParameter) on controller TN.TNM.Api.Controllers.CustomerOrderController (TN.TNM.Api). 
2022-12-06 15:43:01.4980|1|INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. 
2022-12-06 15:43:01.4980|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TenantContext' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:43:01.4980|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__domain_0='?' (Size = 500)], CommandType='Text', CommandTimeout='30']
SELECT t."TenantId", t."Status", t."TenantHost", t."TenantMode", t."TenantName", t."UserNumber"
FROM "Tenants" AS t
WHERE t."TenantHost" = @__domain_0
LIMIT 1 
2022-12-06 15:43:01.4980|1|INFO|Microsoft.AspNetCore.Mvc.Internal.ControllerActionInvoker|Executing action method TN.TNM.Api.Controllers.CustomerOrderController.SearchOptionOfPacketService (TN.TNM.Api) - Validation state: Valid 
2022-12-06 15:43:01.4980|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TNTN8Context' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 15:43:01.4980|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_PacketServiceId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."AttributeName", e."CreatedById", e."CreatedDate", e."Description", e."Message", e."Name", e."ProductCategoryId", e."ProvinceId", e."Status", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "ServicePacket" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."Id" = @__parameter_PacketServiceId_0)
LIMIT 1 
2022-12-06 15:43:01.5126|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."CategoryTypeId", e."Active", e."CategoryTypeCode", e."CategoryTypeName", e."CreatedById", e."CreatedDate", e."TenantId", e."UpdatedById", e."UpdatedDate"
FROM "CategoryType" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."CategoryTypeCode" = 'ATTRIBUTE')
LIMIT 1 
2022-12-06 15:43:01.5126|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__attrCateTypeId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."CategoryId", e."CategoryName", e."CategoryCode"
FROM "Category" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."CategoryTypeId" = @__attrCateTypeId_0) 
2022-12-06 15:43:01.5126|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__packetService_Id_0='?' (DbType = Guid), @__ObjectTypePacket_1='?' (DbType = Int32)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."DataType", e."CategoryId", e."ObjectType", e."ObjectId"
FROM "AttributeConfiguration" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND ((e."ObjectId" = @__packetService_Id_0) AND (e."ObjectType" = @__ObjectTypePacket_1)) 
2022-12-06 15:43:01.5126|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid), @__parameter_PacketServiceId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Id", e."Name", e."ParentId", e."ServicePacketId", e."OptionId"
FROM "ServicePacketMappingOptions" AS e
WHERE (e."TenantId" = @__ef_filter___tenantId_0) AND (e."ServicePacketId" = @__parameter_PacketServiceId_0) 
2022-12-06 15:43:01.5126|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__ef_filter___tenantId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT e."Name", CASE
    WHEN e."Price" IS NOT NULL
    THEN TRUE::bool ELSE FALSE::bool
END, (((e."Name" || '   -   ')) || 'Đơn giá: '), e."Price", e."Price" AS "Price0", e."Id", e."ParentId", e."Description"
FROM "Options" AS e
